"sku","product_name","color_variant","size_variant","unit_price","page"
28886,"Bóxer medio X3","Azul Oscuro","ÚNICO",103990,120
10504,"Bóxer corto","Blanco","S",39990,121
10512,"Bóxer corto","Blanco","M",39990,121
36764,"Bóxer corto","Negro","S",39990,121
36772,"Bóxer corto","Negro","M",39990,121
2220,"Bóxer corto","Azul Medio","S",39990,121
2204,"Bóxer corto","Azul Medio","M",39990,121
2162,"Bóxer corto","Azul Oscuro","S",39990,121
2170,"Bóxer corto","Azul Oscuro","M",39990,121
70508,"Bóxer corto","Rojo","S",39990,121
70516,"Bóxer corto","Rojo","M",39990,121
10520,"Bóxer corto","Blanco","L",39990,121
10538,"Bóxer corto","Blanco","XL",39990,121
36780,"Bóxer corto","Negro","L",39990,121
36798,"Bóxer corto","Negro","XL",39990,121
2212,"Bóxer corto","Azul Medio","L",39990,121
2238,"Bóxer corto","Azul Medio","XL",39990,121
2188,"Bóxer corto","Azul Oscuro","L",39990,121
2196,"Bóxer corto","Azul Oscuro","XL",39990,121
70524,"Bóxer corto","Rojo","ÚNICO",39990,121
71910,"Bóxer largo","Negro","ÚNICO",52990,122
71886,"Bóxer largo","Azul Oscuro","ÚNICO",52990,122
1305,"Bóxer largo","Verde","S",52990,122
1271,"Bóxer largo","Verde","M",52990,122
71928,"Bóxer largo","Negro","L",52990,122
71936,"Bóxer largo","Negro","XL",52990,122
71894,"Bóxer largo","Azul Oscuro","L",52990,122
71902,"Bóxer largo","Azul Oscuro","XL",52990,122
1289,"Bóxer largo","Verde","ÚNICO",52990,122
89342,"Bóxer largo en microﬁbra","Negro","S",52990,123
89359,"Bóxer largo en microﬁbra","Negro","M",52990,123
89417,"Bóxer largo en microﬁbra","Negro","L",52990,123
89516,"Bóxer largo en microﬁbra","Negro","XL",52990,123
11221,"Bóxer largo en microﬁbra","Gris Est","ÚNICO",52990,123
11239,"Bóxer largo en microﬁbra","Gris Est","ÚNICO",52990,123
11247,"Bóxer largo en microﬁbra","Gris Est","ÚNICO",52990,123
55707,"Bóxer medio","Negro","S",49990,124
55715,"Bóxer medio","Negro","M",49990,124
61556,"Bóxer medio","Azul Osc","S",49990,124
61564,"Bóxer medio","Azul Osc","M",49990,124
26054,"Bóxer medio","Fondo Gris","S",49990,124
26062,"Bóxer medio","Fondo Gris","M",49990,124
1396,"Bóxer medio","Gris Osc","S",49990,124
1404,"Bóxer medio","Gris Osc","M",49990,124
59303,"Bóxer medio","Negro","ÚNICO",49990,124
59477,"Bóxer medio","Negro","S",49990,124
59485,"Bóxer medio","Negro","M",49990,124
1438,"Bóxer medio","Verde Clar","S",49990,124
1446,"Bóxer medio","Verde Clar","M",49990,124
55723,"Bóxer medio","Negro","L",49990,124
55731,"Bóxer medio","Negro","XL",49990,124
61572,"Bóxer medio","Azul Osc","L",49990,124
61580,"Bóxer medio","Azul Osc","XL",49990,124
26070,"Bóxer medio","Fondo Gris","L",49990,124
26088,"Bóxer medio","Fondo Gris","XL",49990,124
1412,"Bóxer medio","Gris Osc","L",49990,124
1420,"Bóxer medio","Gris Osc","XL",49990,124
59311,"Bóxer medio","Negro","L",49990,124
59337,"Bóxer medio","Negro","XL",49990,124
59493,"Bóxer medio","Negro","L",49990,124
59501,"Bóxer medio","Negro","XL",49990,124
1453,"Bóxer medio","Verde Clar","ÚNICO",49990,124
16840,"Bóxers largos x2","Opción 1","S",69990,125
16857,"Bóxers largos x2","Opción 1","M",69990,125
810,"Bóxers largos x2","Opción 2","S",69990,125
828,"Bóxers largos x2","Opción 2","M",69990,125
3996,"Bóxers largos x2","Opción 78","S",69990,125
4002,"Bóxers largos x2","Opción 78","M",69990,125
4036,"Bóxers largos x2","Opción 79","S",69990,125
4044,"Bóxers largos x2","Opción 79","M",69990,125
17012,"Bóxers largos x2","Opción 1","L",69990,125
17962,"Bóxers largos x2","Opción 1","XL",69990,125
836,"Bóxers largos x2","Opción 2","L",69990,125
66910,"Bóxers largos x2","Opción 2","XL",69990,125
4010,"Bóxers largos x2","Opción 78","L",69990,125
4028,"Bóxers largos x2","Opción 78","XL",69990,125
4051,"Bóxers largos x2","Opción","79",69990,125
33738,"Bóxer medio","Negro","ÚNICO",43990,126
33746,"Bóxer medio","Negro","ÚNICO",43990,126
2279,"Bóxer medio","Verde Azul","S",43990,126
2246,"Bóxer medio","Verde Azul","M",43990,126
2253,"Bóxer medio","Verde Azul","L",43990,126
11874,"Bóxer medio","Negro","ÚNICO",43990,126
14605,"Bóxer medio","Negro","ÚNICO",43990,126
14613,"Bóxer medio","Negro","ÚNICO",43990,126
3038,"Bóxer medio","Azul/Negro","S",43990,126
3061,"Bóxer medio","Azul/Negro","M",43990,126
3079,"Bóxer medio","Azul/Negro","L",43990,126
14621,"Bóxer medio","Negro","ÚNICO",43990,126
5363,"Bóxer medio","Blanco","S",43990,126
5371,"Bóxer medio","Blanco","M",43990,126
5389,"Bóxer medio","Blanco","L",43990,126
21493,"Bóxer corto en","Negro","S",33990,127
21501,"Bóxer corto en","Negro","M",33990,127
21451,"Bóxer corto en","Azul Medio","S",33990,127
21469,"Bóxer corto en","Azul Medio","M",33990,127
21535,"Bóxer corto en","Gris Claro","S",33990,127
21543,"Bóxer corto en","Gris Claro","M",33990,127
24802,"Bóxer corto en","Verde Azul","S",33990,127
24810,"Bóxer corto en","Verde Azul","M",33990,127
24760,"Bóxer corto en","Verde Clar","S",33990,127
24778,"Bóxer corto en","Verde Clar","M",33990,127
21519,"Bóxer corto en","Negro","L",33990,127
21527,"Bóxer corto en","Negro","XL",33990,127
21477,"Bóxer corto en","Azul Medio","L",33990,127
21485,"Bóxer corto en","Azul Medio","XL",33990,127
21550,"Bóxer corto en","Gris Claro","L",33990,127
21568,"Bóxer corto en","Gris Claro","XL",33990,127
24844,"Bóxer corto en","Verde Azul","L",33990,127
24851,"Bóxer corto en","Verde Azul","XL",33990,127
24786,"Bóxer corto en","Verde Clar","ÚNICO",33990,127
24398,"Bóxer medio en algodón","Blanco","S",35990,128
24406,"Bóxer medio en algodón","Blanco","M",35990,128
24414,"Bóxer medio en algodón","Blanco","L",35990,128
24422,"Bóxer medio en algodón","Blanco","XL",35990,128
24471,"Bóxer medio en algodón","Negro","S",35990,128
24489,"Bóxer medio en algodón","Negro","M",35990,128
24497,"Bóxer medio en algodón","Negro","L",35990,128
24505,"Bóxer medio en algodón","Negro","XL",35990,128
24430,"Bóxer medio en algodón","Azul Oscuro","S",35990,128
24448,"Bóxer medio en algodón","Azul Oscuro","M",35990,128
24455,"Bóxer medio en algodón","Azul Oscuro","L",35990,128
24463,"Bóxer medio en algodón","Azul Oscuro","XL",35990,128
24513,"Bóxer medio en algodón","Gris/Negro","ÚNICO",35990,128
24521,"Bóxer medio en algodón","Gris/Negro","ÚNICO",35990,128
24539,"Bóxer medio en algodón","Gris/Negro","ÚNICO",35990,128
5447,"Bóxer medio en algodón","Opción 1","S",35990,128
5454,"Bóxer medio en algodón","Opción 1","M",35990,128
5462,"Bóxer medio en algodón","Opción 1","L",35990,128
5470,"Bóxer medio en algodón","Opción 1","XL",35990,128
5405,"Bóxer medio en algodón","Opción 2","S",35990,128
5413,"Bóxer medio en algodón","Opción 2","M",35990,128
5421,"Bóxer medio en algodón","Opción 2","L",35990,128
5439,"Bóxer medio en algodón","Opción 2","XL",35990,128
1602,"Bóxer medio en algodón","Opción 3","ÚNICO",35990,128
1610,"Bóxer medio en algodón","Opción 3","ÚNICO",35990,128
1628,"Bóxer medio en algodón","Opción 3","ÚNICO",35990,128
21857,"Brief clásicos x3","Opción 1","32",69990,129
21873,"Brief clásicos x3","Opción 1","34",69990,129
22194,"Brief clásicos x3","Opción 1","36",69990,129
22202,"Brief clásicos x3","Opción 1","38",69990,129
2287,"Brief clásicos x3","Opción 27","32",69990,129
2295,"Brief clásicos x3","Opción 27","34",69990,129
2303,"Brief clásicos x3","Opción 27","36",69990,129
2311,"Brief clásicos x3","Opción 27","38",69990,129
7468,"Bóxers cortos x2","Opción 1","S",66990,129
9332,"Bóxers cortos x2","Opción 1","M",66990,129
9431,"Bóxers cortos x2","Opción 1","L",66990,129
9472,"Bóxers cortos x2","Opción 1","XL",66990,129
505,"Bóxers cortos x2","Opción 71","S",66990,129
513,"Bóxers cortos x2","Opción 71","M",66990,129
612,"Bóxers cortos x2","Opción 71","L",66990,129
521,"Bóxers cortos x2","Opción 71","XL",66990,129
596,"Bóxers cortos x2","Opción","72",66990,129
604,"Bóxers cortos x2","Opción","72",66990,129
489,"Bóxers cortos x2","Opción","72",66990,129
10678,"Pantaloneta de baño","Coral","S",79990,130
10686,"Pantaloneta de baño","Coral","M",79990,130
10694,"Pantaloneta de baño","Coral","L",79990,130
10660,"Pantaloneta de baño","Coral","XL",79990,130
10462,"Pantaloneta de baño","Azul Algas","S",79990,130
10470,"Pantaloneta de baño","Azul Algas","M",79990,130
10488,"Pantaloneta de baño","Azul Algas","L",79990,130
10496,"Pantaloneta de baño","Azul Algas","XL",79990,130
10546,"Pantaloneta de baño","Azul Est","S",79990,130
10553,"Pantaloneta de baño","Azul Est","M",79990,130
10561,"Pantaloneta de baño","Azul Est","L",79990,130
10579,"Pantaloneta de baño","Azul Est","XL",79990,130
10702,"Pantaloneta de baño","Azul Medio","S",79990,130
10710,"Pantaloneta de baño","Azul Medio","M",79990,130
10728,"Pantaloneta de baño","Azul Medio","L",79990,130
10744,"Pantaloneta de baño","Azul Medio","XL",79990,130
10421,"Pantaloneta de baño","Azul Osc","S",79990,130
10439,"Pantaloneta de baño","Azul Osc","M",79990,130
10447,"Pantaloneta de baño","Azul Osc","L",79990,130
10454,"Pantaloneta de baño","Azul Osc","XL",79990,130
10629,"Pantaloneta de baño","Coral Est","S",79990,130
10637,"Pantaloneta de baño","Coral Est","M",79990,130
10645,"Pantaloneta de baño","Coral Est","L",79990,130
10652,"Pantaloneta de baño","Coral Est","XL",79990,130
10751,"Pantaloneta de baño","Verde Medio","S",79990,130
10769,"Pantaloneta de baño","Verde Medio","M",79990,130
10777,"Pantaloneta de baño","Verde Medio","L",79990,130
10785,"Pantaloneta de baño","Verde Medio","XL",79990,130
10587,"Pantaloneta de baño","Verde Palm","ÚNICO",79990,130
10595,"Pantaloneta de baño","Verde Palm","ÚNICO",79990,130
10603,"Pantaloneta de baño","Verde Palm","ÚNICO",79990,130
30759,"Vestido de baño BIO-PET","Negro","S",129990,131
30767,"Vestido de baño BIO-PET","Negro","M",129990,131
30775,"Vestido de baño BIO-PET","Negro","L",129990,131
30783,"Vestido de baño BIO-PET","Negro","XL",129990,131
31062,"Bikini strapless","Negro","ÚNICO",149990,131
31070,"Bikini strapless","Negro","ÚNICO",149990,131
30999,"Bikini strapless","Oro","ÚNICO",149990,132
31047,"Bikini strapless","Oro","ÚNICO",149990,132
30049,"Vestido de baño","Oro","S",129990,132
30056,"Vestido de baño","Oro","M",129990,132
30064,"Vestido de baño","Oro","L",129990,132
9704,"Falda","Negro","ÚNICO",119990,133
9712,"Falda","Negro","ÚNICO",119990,133
9803,"Falda","Negro","ÚNICO",119990,133
41996,"Falda","Marﬁl","ÚNICO",119990,133
42002,"Falda","Marﬁl","ÚNICO",119990,133
42010,"Falda","Marﬁl","ÚNICO",119990,133
42358,"Falda","Marﬁl","S",119990,133
42366,"Falda","Marﬁl","M",119990,133
42374,"Falda","Marﬁl","L",119990,133
42382,"Falda","Marﬁl","XL",119990,133
30981,"Vestido de baño atlético","Negro","S",124990,134
30874,"Vestido de baño atlético","Negro","M",124990,134
30882,"Vestido de baño atlético","Negro","L",124990,134
30890,"Vestido de baño atlético","Negro","XL",124990,134
30908,"Vestido de baño atlético","Morado Osc","ÚNICO",124990,134
30916,"Vestido de baño atlético","Morado Osc","ÚNICO",124990,134
30924,"Vestido de baño atlético","Morado Osc","ÚNICO",124990,134
12435,"Vestido de baño atlético","Fucsia Med","S",124990,134
12443,"Vestido de baño atlético","Fucsia Med","M",124990,134
12450,"Vestido de baño atlético","Fucsia Med","L",124990,134
12468,"Vestido de baño atlético","Verde Medio","ÚNICO",124990,134
12476,"Vestido de baño atlético","Verde Medio","ÚNICO",124990,134
24273,"Vestido de baño atlético","Morado Osc","ÚNICO",124990,134
24281,"Vestido de baño atlético","Morado Osc","ÚNICO",124990,134
24299,"Vestido de baño atlético","Morado Osc","ÚNICO",124990,134
8920,"Vestido de baño Eco amigable","Morado Osc","S",155990,135
8938,"Vestido de baño Eco amigable","Morado Osc","M",155990,135
8946,"Vestido de baño Eco amigable","Morado Osc","L",155990,135
8953,"Vestido de baño Eco amigable","Morado Osc","XL",155990,135
9548,"Vestido de baño BIO-PET","Fucsia Med","S",99990,135
9555,"Vestido de baño BIO-PET","Fucsia Med","M",99990,135
9563,"Vestido de baño BIO-PET","Fucsia Med","L",99990,135
9571,"Vestido de baño BIO-PET","Fucsia Med","XL",99990,135
9589,"Vestido de baño BIO-PET","Verde Medio","ÚNICO",99990,135
9597,"Vestido de baño BIO-PET","Verde Medio","ÚNICO",99990,135
9605,"Vestido de baño BIO-PET","Verde Medio","ÚNICO",99990,135
31732,"Set en malla: pantalón +","Negro","S",134990,136
31740,"Set en malla: pantalón +","Negro","M",134990,136
31757,"Set en malla: pantalón +","Negro","L",134990,136
31765,"Set en malla: pantalón +","Marﬁl","S",134990,136
31773,"Set en malla: pantalón +","Marﬁl","M",134990,136
31724,"Set en malla: pantalón +","Marﬁl","L",134990,136
30833,"Vestido de baño","Negro","S",149990,137
30841,"Vestido de baño","Negro","M",149990,137
30858,"Vestido de baño","Negro","L",149990,137
30866,"Vestido de baño","Negro","XL",149990,137
30791,"Vestido de baño","Rojo","S",149990,137
30809,"Vestido de baño","Rojo","M",149990,137
30817,"Vestido de baño","Rojo","L",149990,137
30825,"Vestido de baño","Rojo","XL",149990,137
28696,"Vestido de baño","Negro","S",139990,137
28704,"Vestido de baño","Negro","M",139990,137
28712,"Vestido de baño","Negro","L",139990,137
31799,"Vestido de baño","Negro","S",189990,137
31831,"Vestido de baño","Negro","M",189990,137
31781,"Vestido de baño","Negro","L",189990,137
31856,"Vestido de baño","Negro","XL",189990,137
31864,"Vestido de baño","Negro","ÚNICO",189990,137
13441,"Vestido de baño","Azul Oscuro","S",209990,138
13458,"Vestido de baño","Azul Oscuro","M",209990,138
13466,"Vestido de baño","Azul Oscuro","L",209990,138
13474,"Vestido de baño","Azul Oscuro","XL",209990,138
28217,"Bikini","Rojo","ÚNICO",179990,138
28225,"Bikini","Rojo","ÚNICO",179990,138
28233,"Bikini","Rojo","ÚNICO",179990,138
46987,"Vestido de baño","Negro","S",179990,138
46995,"Vestido de baño","Negro","M",179990,138
47001,"Vestido de baño","Negro","L",179990,138
47019,"Vestido de baño","Negro","XL",179990,138
39560,"Vestido de baño","Azul Oscuro","S",179990,138
42119,"Vestido de baño","Azul Oscuro","M",179990,138
43984,"Vestido de baño","Azul Oscuro","L",179990,138
46979,"Vestido de baño","Azul Oscuro","XL",179990,138
31534,"Pantalón","Azul","ÚNICO",149990,139
31542,"Pantalón","Azul","ÚNICO",149990,139
31583,"Pantalón","Azul","ÚNICO",149990,139
31658,"Pantalón","Azul","S",149990,139
31666,"Pantalón","Azul","M",149990,139
31682,"Pantalón","Azul","L",149990,139
31690,"Pantalón","Azul","XL",149990,139
9357,"Vestido de baño","Azul Medio","M",189990,139
9365,"Vestido de baño","Azul Medio","L",189990,139
9373,"Vestido de baño","Azul Medio","XL",189990,139
9415,"Vestido de baño","Azul Medio","XXL",189990,139
13292,"Bikini","Azul Medio","ÚNICO",169990,139
13300,"Bikini","Azul Medio","ÚNICO",169990,139
13318,"Bikini","Azul Medio","ÚNICO",169990,139
15669,"Tankini camiseta +","Uva Medio","M",142990,140
15677,"Tankini camiseta +","Uva Medio","L",142990,140
15644,"Tankini camiseta +","Uva Medio","ÚNICO",142990,140
47043,"Vestido de baño","Negro","S",189990,140
47050,"Vestido de baño","Negro","M",189990,140
47068,"Vestido de baño","Negro","L",189990,140
47084,"Vestido de baño","Vino Tinto","S",189990,140
47092,"Vestido de baño","Vino Tinto","M",189990,140
47100,"Vestido de baño","Vino Tinto","L",189990,140
47076,"Vestido de baño","Negro","XL",189990,140
47118,"Vestido de baño","Negro","XXL",189990,140
47027,"Vestido de baño","Vino Tinto","XL",189990,140
47035,"Vestido de baño","Vino Tinto","XXL",189990,140
6155,"Vestido playero","Negro","S",69990,141
6197,"Vestido playero","Negro","M",69990,141
6239,"Vestido playero","Negro","L",69990,141
6270,"Vestido playero","Negro","XL",69990,141
6189,"Vestido playero","Marﬁl","ÚNICO",69990,141
6221,"Vestido playero","Marﬁl","ÚNICO",69990,141
6262,"Vestido playero","Marﬁl","ÚNICO",69990,141
15297,"Vestido playero","Blanco","S",69990,141
15305,"Vestido playero","Blanco","M",69990,141
15313,"Vestido playero","Blanco","L",69990,141
30668,"Vestido playero","Vino Tinto","ÚNICO",69990,141
30676,"Vestido playero","Vino Tinto","ÚNICO",69990,141
30684,"Vestido playero","Vino Tinto","ÚNICO",69990,141
44800,"Vestido de baño camise-","Fondo Verd","M",189990,142
44818,"Vestido de baño camise-","Fondo Verd","L",189990,142
44826,"Vestido de baño camise-","Fondo Verd","XL",189990,142
44768,"Vestido de baño camise-","Negro","S",189990,142
44776,"Vestido de baño camise-","Negro","M",189990,142
44784,"Vestido de baño camise-","Negro","L",189990,142
19562,"Vestido de baño camise-","Vino Tinto","S",189990,142
19588,"Vestido de baño camise-","Vino Tinto","M",189990,142
19596,"Vestido de baño camise-","Vino Tinto","L",189990,142
44792,"Vestido de baño camise-","Negro","ÚNICO",189990,142
47167,"Vestido de baño camise-","Negro","S",189990,142
47175,"Vestido de baño camise-","Negro","M",189990,142
47183,"Vestido de baño camise-","Negro","L",189990,142
47191,"Vestido de baño camise-","Negro","XL",189990,142
47126,"Vestido de baño camise-","Fondo Verd","ÚNICO",189990,142
47134,"Vestido de baño camise-","Fondo Verd","ÚNICO",189990,142
47142,"Vestido de baño camise-","Fondo Verd","ÚNICO",189990,142
7385,"Brasier Special Fit","Blanco","34",104990,144
2600,"Brasier Special Fit","Blanco","36",104990,144
2634,"Brasier Special Fit","Blanco","38",104990,144
7393,"Brasier Special Fit","Negro","34",104990,144
2618,"Brasier Special Fit","Negro","36",104990,144
7401,"Brasier Special Fit","Negro","38",104990,144
2592,"Brasier Special Fit","Habano","34",104990,144
2626,"Brasier Special Fit","Habano","36",104990,144
2659,"Brasier Special Fit","Habano","38",104990,144
752,"Brasier Special Fit","Rosa Claro","ÚNICO",104990,144
760,"Brasier Special Fit","Rosa Claro","ÚNICO",104990,144
27474,"Brasier Special Fit","Perla","32",104990,144
27482,"Brasier Special Fit","Perla","34",104990,144
27490,"Brasier Special Fit","Perla","36",104990,144
27508,"Brasier Special Fit","Perla","38",104990,144
15495,"Brasier Special Fit","Negro","32",104990,144
15503,"Brasier Special Fit","Negro","34",104990,144
15511,"Brasier Special Fit","Negro","36",104990,144
15529,"Brasier Special Fit","Negro","38",104990,144
15537,"Brasier Special Fit","Habano","32",104990,144
15545,"Brasier Special Fit","Habano","34",104990,144
15552,"Brasier Special Fit","Habano","36",104990,144
15560,"Brasier Special Fit","Habano","38",104990,144
3145,"Brasier Special Fit","Estampado Floral","32",104990,144
3152,"Brasier Special Fit","Estampado Floral","34",104990,144
3160,"Brasier Special Fit","Estampado Floral","36",104990,144
3178,"Brasier Special Fit","Estampado Floral","38",104990,144
3103,"Brasier Special Fit","Vinotinto","ÚNICO",104990,144
3111,"Brasier Special Fit","Vinotinto","ÚNICO",104990,144
3129,"Brasier Special Fit","Vinotinto","ÚNICO",104990,144
7351,"Bustier Sexy Back","Blanco","32",104990,145
30007,"Bustier Sexy Back","Blanco","34",104990,145
30015,"Bustier Sexy Back","Blanco","36",104990,145
30098,"Bustier Sexy Back","Blanco","38",104990,145
30106,"Bustier Sexy Back","Negro","32",104990,145
30114,"Bustier Sexy Back","Negro","34",104990,145
